date,title,summary,topic,media,link
2022-08-10,Ozuna une fuerzas con Tokischa al ritmo de Somos iguales,El tema revive además un clásico de reggae dancehall ,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/ozuna-une-fuerzas-con-tokischa-al-ritmo-de-somos-iguales/article_362f4e0c-1901-11ed-ab3c-07ad038305f3.html
2022-08-10,Adlan Cruz celebra entre piano y amigos sus 30 años de carrera,"Se presenta domingo, en el Teatro de la UPR junto a los Caribbean Tenors y la Royal Symphony Orchestra",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/adlan-cruz-celebra-entre-piano-y-amigos-sus-30-a-os-de-carrera/article_ff03d5bc-18cc-11ed-8540-47cb5d0b133b.html
2022-08-10,Christine D’Clario promete “una experiencia de sanación y alabanza” en concierto,Se presentará el 8 de octubre en el Coliseo de Puerto Rico,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/christine-d-clario-promete-una-experiencia-de-sanaci-n-y-alabanza-en-concierto/article_df2d0538-18c7-11ed-9afb-c799db18188f.html
2022-08-10,Ednita lidera show de transformismo en el Coca-Cola Music Hall,"Johnny Ray también formará parte del Shine Fest, el 1 de octubre",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/ednita-lidera-show-de-transformismo-en-el-coca-cola-music-hall/article_cdd39924-18c1-11ed-81bd-b7b9dde407a6.html
2022-08-10,Cauty le baja el precio de la gasolina a sus fanáticos,Entérate dónde y cuándo,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/cauty-le-baja-el-precio-de-la-gasolina-a-sus-fan-ticos/article_92e9a4fc-183a-11ed-9891-73075018c111.html
2022-08-10,Fervor religioso en La edad de oro del arte español,En la nueva exposición conjunta entre el MAPR y el MAP ,Escenario,El Vocero,https://www.elvocero.com/escenario/cultura/fervor-religioso-en-la-edad-de-oro-del-arte-espa-ol/article_55df3a84-1832-11ed-8777-2bd59e6a4e22.html
2022-08-10,¡De sexo yo sé!: ¡No finjas tu orgasmo!,,Escenario,El Vocero,https://www.elvocero.com/escenario/otros/de-sexo-yo-s-no-finjas-tu-orgasmo/article_51456a3e-1855-11ed-867f-3bca7da06d67.html
2022-08-10,Con la bendición de Richie Ray,Alfredo de Quesada interpreta al músico en la película Los Reyes de la Salsa ,Escenario,El Vocero,https://www.elvocero.com/escenario/cine/con-la-bendici-n-de-richie-ray/article_6cc91b4e-1831-11ed-8f2a-4fae69f8ee33.html
2022-08-09,Toni Costa no pudo cumplir su promesa a Adamari y a Alaïa en su salida de La Casa de los Famosos,,Escenario,El Vocero,https://www.elvocero.com/escenario/television/toni-costa-no-pudo-cumplir-su-promesa-a-adamari-y-a-ala-a-en-su/article_0e262456-182c-11ed-a3ee-7f5b4eaeac53.html
2022-08-09,Mimi Pabón muestra los avances de su embarazo,,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/mimi-pab-n-muestra-los-avances-de-su-embarazo/article_8f67f2b8-184c-11ed-a2bc-bf3407d07355.html
2022-08-09,Ivonne Montero utilizará los $200 mil en cirugía de su hija,La ganadora de la segunda edición de La Casa de los Famosos explicó el cuadro de salud de Antonella,Escenario,El Vocero,https://www.elvocero.com/escenario/television/ivonne-montero-utilizar-los-200-mil-en-cirug-a-de-su-hija/article_a4455064-1832-11ed-a8bf-ef3e719d0bfc.html
2022-08-09,Make-A-Wish se prepara para el especial Aliados de Esperanza,Se transmitirá el sábado desde las 6:00 p.m. ,Escenario,El Vocero,https://www.elvocero.com/escenario/television/make-a-wish-se-prepara-para-el-especial-aliados-de-esperanza/article_60d7aeaa-1830-11ed-a169-8fb56a6c0dd9.html
2022-08-09,Miss República Dominicana Universo recibe a una joven madre interesada en ser parte del certamen,,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/miss-rep-blica-dominicana-universo-recibe-a-una-joven-madre-interesada-en-ser-parte-del/article_8984a11c-181e-11ed-8912-4b0e4dfeb6cb.html
2022-08-09,Vídeo: Ednita Nazario besa al periodista Normando Valentín,,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/v-deo-ednita-nazario-besa-al-periodista-normando-valent-n/article_146021b4-1813-11ed-a603-5fdc3a5c3aa5.html
2022-08-09,"Kenan Thompson de ""Saturday Night Live"" conducirá los premios Emmy",La ceremonia se llevará a cabo el próximo 12 de septiembre,Escenario,El Vocero,https://www.elvocero.com/escenario/television/kenan-thompson-de-saturday-night-live-conducir-los-premios-emmy/article_013218e4-180f-11ed-bd4a-5b5d06782d1e.html
2022-08-09,Con fecha el regreso de Arcángel al Coliseo de Puerto Rico,El espectáculo será el más grande de su carrera artística,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/con-fecha-el-regreso-de-arc-ngel-al-coliseo-de-puerto-rico/article_357c9744-1807-11ed-9336-c30754bd5f89.html
2022-08-09,Ivonne Montero no esperaba la reacción de Salvador Zerboni ante su triunfo en La Casa de los Famosos,El actor mexicano se mostró descontento con la decisión del público,Escenario,El Vocero,https://www.elvocero.com/escenario/television/ivonne-montero-no-esperaba-la-reacci-n-de-salvador-zerboni-ante-su-triunfo-en-la/article_339ff734-1804-11ed-8343-7331850e05f0.html
2022-08-09,Danilo Beauchamp agradece muestras de solidaridad tras la muerte de su padre,Danilo Beauchamp Roig será sepultado este jueves en Guaynabo,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/danilo-beauchamp-agradece-muestras-de-solidaridad-tras-la-muerte-de-su-padre/article_7ef63cd6-1802-11ed-a377-f341e5a9bb43.html
2022-08-09,Comienza la búsqueda de la nueva generación de Menudo,El nuevo grupo contará con el apoyo de Mario López,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/comienza-la-b-squeda-de-la-nueva-generaci-n-de-menudo/article_ebeaac0c-17f6-11ed-a1b8-a3f8cfb02635.html
2022-08-09,De vuelta con Abuelos Jóvenes,Nore-Liz Latorre lidera la iniciativa digital,Escenario,El Vocero,https://www.elvocero.com/escenario/otros/de-vuelta-con-abuelos-j-venes/article_df74f5de-1771-11ed-9caf-7bf9e3f661ef.html
2022-08-09,María Magdalena desde otra óptica,En una obra escrita y dirigida por Roberto Ramos Perea ,Escenario,El Vocero,https://www.elvocero.com/escenario/teatro/mar-a-magdalena-desde-otra-ptica/article_9daaa14e-1771-11ed-a235-cbe71b1607d1.html
2022-08-09,"Consuelo Schuster, con la música como lenguaje universal","Prioriza en la conexión con el público, irrespectivo de los números de ‘likes’ o ‘views’ ",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/consuelo-schuster-con-la-m-sica-como-lenguaje-universal/article_23b4abc8-1771-11ed-8c7f-df3b9d010a04.html
2022-08-09,Aplausos y cuestionamientos ante cambio de paradigma en Miss Universe,"""Creo que la obsesión por la inclusión está desvirtuando algunos conceptos"", aseguró Alicia Machado, Miss Universe 1996",Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/aplausos-y-cuestionamientos-ante-cambio-de-paradigma-en-miss-universe/article_63509a36-1770-11ed-bcff-97b8148eeb1c.html
2022-08-08,El actor Ezra Miller es acusado de robo en Vermont,,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/el-actor-ezra-miller-es-acusado-de-robo-en-vermont/article_14ecbb72-1789-11ed-b206-9fdde193d5a0.html
2022-08-08,Destrozado Danilo Beauchamp con la muerte de su padre,"“Te lloro, pero a la vez te celebro"", compartió el actor",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/destrozado-danilo-beauchamp-con-la-muerte-de-su-padre/article_2c312f86-1782-11ed-8675-43bb5a7a1261.html
2022-08-08,Ivonne Montero se corona la reina de La Casa de los Famosos,"Toni Costa arribó cuarto finalista y Laura Bozzo asegura que ""la voz del público es la voz de Dios""",Escenario,El Vocero,https://www.elvocero.com/escenario/television/ivonne-montero-se-corona-la-reina-de-la-casa-de-los-famosos/article_9f366e00-1779-11ed-a1ca-437eb0db540c.html
2022-08-08,Vídeo: Alaïa envía un mensaje de apoyo a Toni Costa,,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/v-deo-ala-a-env-a-un-mensaje-de-apoyo-a-toni-costa/article_d167350e-1750-11ed-81f3-0762d7b60d01.html
2022-08-08,Fallece la actriz Olivia Newton-John,Tenía 73 años ,Escenario,El Vocero,https://www.elvocero.com/escenario/cine/fallece-la-actriz-olivia-newton-john/article_75bf75f6-1753-11ed-ba77-43e7356db107.html
2022-08-08,Kim Kardashian y Pete Davidson se separan tras 9 meses de relación,"Al parecer, la relación a larga distancia no funcionó",Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/kim-kardashian-y-pete-davidson-se-separan-tras-9-meses-de-relaci-n/article_ab101d28-176c-11ed-955b-8fcfe9b9e0cc.html
2022-08-11,La Policía investiga asesinatos en Canóvanas y Mayagüez,Una de las víctimas llevaba una relación de cinco semanas con la expareja del presunto asesino,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-investiga-asesinatos-en-can-vanas-y-mayag-ez/article_7c184dfe-1967-11ed-a951-6b753f7fdc41.html
2022-08-11,La Policía investiga dos asesinatos en hechos separados en San Juan,Los incidentes ocurrieron en las pasadas horas,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-investiga-dos-asesinatos-en-hechos-separados-en-san-juan/article_b39477a2-19bd-11ed-8ae0-033ee71c08e9.html
2022-08-11,Las autoridades federales arrestan a un asistente de maestro por explotación sexual de un menor,"Se enfrenta a una condena de, al menos, 10 años de prisión",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/las-autoridades-federales-arrestan-a-un-asistente-de-maestro-por-explotaci-n-sexual-de-un/article_cda63aea-19b8-11ed-a4e7-27ea09530913.html
2022-08-11,Reportan un incendio en una compañía de reciclaje en Carolina,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/reportan-un-incendio-en-una-compa-a-de-reciclaje-en-carolina/article_c9b4355e-199f-11ed-a10f-b3f4a8d87ca7.html
2022-08-11,El hombre asesinado esta madrugada en Mayagüez se desempeñaba como cartero,"Antes de ser asesinado, estuvo en el juego entre los Atléticos y Los Vaqueros | La Policía investiga",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/el-hombre-asesinado-esta-madrugada-en-mayag-ez-se-desempe-aba-como-cartero/article_6e86f73a-197b-11ed-b799-8bd7d4904cae.html
2022-08-11,Imponen fianza millonaria a presunto feminicida tras ser arrestado por la muerte de su compañera en 2019,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/imponen-fianza-millonaria-a-presunto-feminicida-tras-ser-arrestado-por-la-muerte-de-su-compa/article_c394c170-1986-11ed-b19a-afb1f2db8975.html
2022-08-11,Un agente le da un botellazo a un compañero en Salinas,El perjudicado resultó con un trauma craneal ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-agente-le-da-un-botellazo-a-un-compa-ero-en-salinas/article_49bd8128-196a-11ed-b7bd-174c8e0e4900.html
2022-08-11,El subsecretario de Comercio de Estados Unidos dirigirá esfuerzos de desarrollo económico en la Isla,El funcionario se reunió hoy con el gobernador Pedro Pierluisi ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/el-subsecretario-de-comercio-de-estados-unidos-dirigir-esfuerzos-de-desarrollo-econ-mico-en-la/article_7b033b32-199d-11ed-9296-3326c657394f.html
2022-08-11,El senador Rubén Soto radica un paquete de medidas para atajar el estado crítico del sistema de salud,Tres de las medidas son para investigar la situación con los médicos ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/el-senador-rub-n-soto-radica-un-paquete-de-medidas-para-atajar-el-estado-cr/article_7f5894be-199a-11ed-a300-abbb751a470e.html
2022-08-11,Los servicios de transporte colectivo ofrecen tarifas especiales para los estudiantes,Este beneficio garantiza viajes a una tarifa de $0.75,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/los-servicios-de-transporte-colectivo-ofrecen-tarifas-especiales-para-los-estudiantes/article_70d5d4ae-1997-11ed-8d37-53b2db8f6eb1.html
2022-08-11,"Se registran 2,267 nuevos casos positivos de covid-19",En 32.9% la tasa de positividad,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-registran-2-267-nuevos-casos-positivos-de-covid-19/article_1a0ddd12-195e-11ed-8f05-8bffc70322e0.html
2022-08-11,"Senadores denuncian una ""falta de diligencia crasa"" del Ejecutivo en la implementación de leyes sobre salud",Legisladores presentan legislación para investigar el asunto durante la próxima sesión ordinaria que comienza el lunes,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/senadores-denuncian-una-falta-de-diligencia-crasa-del-ejecutivo-en-la-implementaci-n-de-leyes/article_4b1b064e-197e-11ed-93db-bff213cd02b2.html
2022-08-11,La alcaldesa de Vega Alta insta a incrementar los ofrecimientos relacionados a la salud en las escuelas,"Recomendó la creación de cursos de enfermería, auxiliares de farmacia y paramédicos a nivel superior",Gobierno,El Vocero,https://www.elvocero.com/gobierno/municipal/la-alcaldesa-de-vega-alta-insta-a-incrementar-los-ofrecimientos-relacionados-a-la-salud-en/article_9f3b4596-1982-11ed-8479-57d84dc6b7c3.html
2022-08-11,Comienza un plan de racionamiento para sectores de Comerío y Aguas Buenas,A partir de hoy,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/comienza-un-plan-de-racionamiento-para-sectores-de-comer-o-y-aguas-buenas/article_1b87af26-1966-11ed-83a4-371d7da738ea.html
2022-08-11,"Sin servicio de agua sectores de Humacao, Las Piedras y Yabucoa",¡Atención!,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/sin-servicio-de-agua-sectores-de-humacao-las-piedras-y-yabucoa/article_0753885e-1961-11ed-ae9c-033385e99b5c.html
2022-08-11,Nadie más en la NBA llevará el 6: la liga retira el número de Bill Russell,,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/nadie-m-s-en-la-nba-llevar-el-6-la-liga-retira-el-n-mero/article_bb0d4358-19ac-11ed-a102-3f9c6fdc1260.html
2022-08-11,"El medallista olímpico Jaime Espinal confirma su retiro: ""Tengo sentimientos encontrados""","El veterano luchador realizó el anuncio en una conferencia de prensa, en la que además anticipó sus planes profesionales a corto y largo plazo",Deportes,El Vocero,https://www.elvocero.com/deportes/otros/el-medallista-ol-mpico-jaime-espinal-confirma-su-retiro-tengo-sentimientos-encontrados/article_f9504aca-1989-11ed-ac42-d3aea90905d3.html
2022-08-11,Silver Defense “en línea” para la sexta carrera,"Enfrenta siete rivales en distancia de 1,200 metros",Deportes,El Vocero,https://www.elvocero.com/deportes/hipismo/silver-defense-en-l-nea-para-la-sexta-carrera/article_5ae94668-18fb-11ed-938a-6ff4141680b4.html
2022-08-11,La líbero Alexandra Rivera Rojas resguarda el legado familiar en las Pinkin,"La voleibolista persigue el campeonato con el equipo de Corozal, donde su madre Lilibeth Rojas alcanzó la gloria hace años como colocadora y del que ahora es apoderada",Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/la-l-bero-alexandra-rivera-rojas-resguarda-el-legado-familiar-en-las-pinkin/article_f89e5a9c-190f-11ed-92c7-0301b2e5ad55.html
2022-08-11,El tenimesista Ángel Naranjo hace historia en Argentina,Ninguno otro tenimesista boricua llegó a conquistar cuatro medallas en un Campeonato Panamericano,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/el-tenimesista-ngel-naranjo-hace-historia-en-argentina/article_197ec802-190e-11ed-bc75-6f2e8e7bad3c.html
2022-08-11,Tarda la ayuda para comprar casas en la Isla,Llamado a la AFV para agilizar la aprobación del incentivo o se le permita a la banca realizar el proceso,Economia,El Vocero,https://www.elvocero.com/economia/otros/tarda-la-ayuda-para-comprar-casas-en-la-isla/article_b9803088-190a-11ed-85b0-1ba716f054b2.html
2022-08-11,Bad Bunny arremete nuevamente contra LUMA: “tenemos uno de los peores sistemas eléctricos”,En su concierto en Atlanta ,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/bad-bunny-arremete-nuevamente-contra-luma-tenemos-uno-de-los-peores-sistemas-el-ctricos/article_82b1af1e-19b4-11ed-814b-1f0846854c46.html
2022-08-11,Gloria Trevi en Miss Universe Puerto Rico: “Tengo miedo de ganar”,Se presentará hoy en la final de Miss Universe Puerto Rico,Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/gloria-trevi-en-miss-universe-puerto-rico-tengo-miedo-de-ganar/article_5deac4ae-19be-11ed-b949-d302ba7b89dc.html
2022-08-11,Las favoritas y las que pueden sorprender para coronarse como Miss Universe Puerto Rico,,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/las-favoritas-y-las-que-pueden-sorprender-para-coronarse-como-miss-universe-puerto-rico/article_c783b970-19aa-11ed-bb69-f74f762ea5c2.html
2022-08-11,Arcángel abre una séptima función para su concierto en el Choliseo,Aquí todos los detalles,Escenario,El Vocero,https://www.elvocero.com/escenario/otros/arc-ngel-abre-una-s-ptima-funci-n-para-su-concierto-en-el-choliseo/article_48d26da8-1994-11ed-a56b-dbd18c2590a8.html
2022-08-11,Chayanne será reconocido con el Premio Billboard Ícono,"El cantante puertorriqueño además actuará en la gala del 29 de septiembre en Coral Gables, Florida",Escenario,El Vocero,https://www.elvocero.com/escenario/otros/chayanne-ser-reconocido-con-el-premio-billboard-cono/article_f0964aea-1986-11ed-94fe-97c23e30face.html
2022-08-11,Daddy Yankee recibirá el premio Leyenda,"En la 35.ª entrega de los Premios de la Herencia Hispana, el 30 de septiembre por PBS",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/daddy-yankee-recibir-el-premio-leyenda/article_c95fb40c-191d-11ed-8945-af153eeabd0c.html
2022-08-11,A Molusco le ganó su amor por la radio,El locutor revela qué aprendió de su reciente suspensión en La Mega,Escenario,El Vocero,https://www.elvocero.com/escenario/farandula/a-molusco-le-gan-su-amor-por-la-radio/article_421b0a26-190b-11ed-8d72-5f2685a3518e.html
2022-08-12,Un turista resulta herido durante un robo en Santurce,"El hombre, oriundo del estado de California, recibió atención médica en el lugar",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-turista-resulta-herido-durante-un-robo-en-santurce/article_7182bfe2-1a29-11ed-a0c6-537360b40ffa.html
2022-08-11,La Policía vincula a la narcoganga las FARC con el gigantesco arsenal ocupado en Villa Palmeras,"Las autoridades estiman que estas armas han sido utilizadas en cerca de una veintena de asesinatos en lugares como Río Piedras, Hato Rey, Villa Palmeras y Barrio Obrero",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-vincula-a-la-narcoganga-las-farc-con-el-gigantesco-arsenal-ocupado-en/article_607efbdc-1990-11ed-972d-9b6850a401a1.html
2022-08-11,Un hombre es acusado de cometer incesto contra una menor de siete años,También enfrenta cargos criminales por actos lascivos,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/un-hombre-es-acusado-de-cometer-incesto-contra-una-menor-de-siete-a-os/article_e3cfe3c2-19c5-11ed-b049-cb60479ea032.html
2022-08-11,Acusan a “El Pote” por actos lascivos contra una niña de nueve años,"Una jueza le impuso una fianza de $375,000",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/acusan-a-el-pote-por-actos-lascivos-contra-una-ni-a-de-nueve-a-os/article_3f0ed538-19c9-11ed-9a0f-1750c5ac421a.html
2022-08-11,El Departamento de Agricultura anuncia las fechas de los mercados familiares para agosto,En el horario de 7:00 a.m. a 3:00 p.m.,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-agricultura-anuncia-las-fechas-de-los-mercados-familiares-para-agosto/article_3b627a7a-19b5-11ed-8cbd-2bb32ec4a778.html
2022-08-11,"Dalmau nombrará ""pronto"" al nuevo presidente de la Comisión de Seguridad Pública del Senado",El puesto quedó vacante tras el retiro del senador novoprogresista Henry Neumann Zayas ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/dalmau-nombrar-pronto-al-nuevo-presidente-de-la-comisi-n-de-seguridad-p-blica-del/article_573df0ac-199d-11ed-9b62-6fcbf829ac92.html
2022-08-12,Duelo de importados en la segunda carrera,El ganador clásico Icatiro es uno de los principales a considerar en la tanda hípica de hoy ,Deportes,El Vocero,https://www.elvocero.com/deportes/hipismo/duelo-de-importados-en-la-segunda-carrera/article_e1623534-19cc-11ed-aecb-e32e0b22c816.html
2022-08-11,Puerto Rico cierra la fase de grupos de la Copa Panamericana con un triunfo ante México,La selección masculina de voleibol le arrebató el jueves el invicto a la escuadra de México en cinco luchados sets ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/puerto-rico-cierra-la-fase-de-grupos-de-la-copa-panamericana-con-un-triunfo-ante/article_42af2492-19b8-11ed-95f9-0f784c2c6148.html
2022-08-11,FIFA adelanta el inicio del Mundial de fútbol en Catar,"La inauguración tendrá exclusivamente la noche del domingo, 20 de noviembre, para acaparar la atención global",Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/fifa-adelanta-el-inicio-del-mundial-de-f-tbol-en-catar/article_98ecd2bc-19b5-11ed-93ac-c7996ec012ee.html
2022-08-11,Dusty Baker se reincorpora con Astros tras arrojar positivo al covid-19,El veterano dirigente estará al frente del equipo en el cierre de una serie contra Texas,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/dusty-baker-se-reincorpora-con-astros-tras-arrojar-positivo-al-covid-19/article_07a42888-19b4-11ed-aa25-f309a9f9789c.html
2022-08-11,La gasolina llega a su precio más bajo desde el mes de marzo,,Economia,El Vocero,https://www.elvocero.com/economia/otros/la-gasolina-llega-a-su-precio-m-s-bajo-desde-el-mes-de-marzo/article_3782a5b2-197c-11ed-8bd7-8f610de5b8a6.html
2022-08-11,Crecen las oportunidades de exportación para la Isla,Principalmente en mercados que tienen acuerdos comerciales con los Estados Unidos,Economia,El Vocero,https://www.elvocero.com/economia/otros/crecen-las-oportunidades-de-exportaci-n-para-la-isla/article_72c0127e-1907-11ed-8e9d-af7f31b25d71.html
2022-08-12,Unión de admiración y música entre Humberto Ramírez y Miguel Zenón,"Lideran el concierto El Sonido del Jazz Puertorriqueño, el domingo en el CBA de Santurce",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/uni-n-de-admiraci-n-y-m-sica-entre-humberto-ram-rez-y-miguel-zen/article_1cd53a6c-19b4-11ed-8990-e7a682bee5f4.html
2022-08-12,Racha positiva para la industria de espectáculos,"En lo que va del año, 830,000 personas han participado en más de 80 eventos celebrados entre el Coliseo de Puerto Rico y el Coca-Cola Music Hall ",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/racha-positiva-para-la-industria-de-espect-culos/article_28e6d41c-19a2-11ed-8f8a-9b6ae17ee561.html
2022-08-12,Gloria Trevi busca la  “patadita de la suerte” en Puerto Rico en el inicio de su gira mundial,"""Me siento halagada, porque estando viva y vigente están haciendo una serie de mi vida”, comentó",Escenario,El Vocero,https://www.elvocero.com/escenario/espectaculos/gloria-trevi-busca-la-patadita-de-la-suerte-en-puerto-rico-en-el-inicio-de/article_d78d38da-19cf-11ed-9ffd-c3662b55f664.html
2022-08-11,Comienza el registro para Miss Universe Puerto Rico 2023,Aquí te decimos cómo puedes hacerlo,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/comienza-el-registro-para-miss-universe-puerto-rico-2023/article_38632b6a-19ee-11ed-a7da-476e82b602c7.html
2022-08-11,La nueva reina quiere ser “la primera Miss Universe Puerto Rico en pisar la luna”,Conoce más de la nueva soberana,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/la-nueva-reina-quiere-ser-la-primera-miss-universe-puerto-rico-en-pisar-la-luna/article_d02e0520-19ec-11ed-8955-ffececd0bd54.html
2022-08-11,"Ashley Ann Cariño, Miss Fajardo, se convierte en la nueva Miss Universe Puerto Rico",Se impuso la candidata favorita desde el comienzo del certamen ,Escenario,El Vocero,https://www.elvocero.com/escenario/moda-y-belleza/ashley-ann-cari-o-miss-fajardo-se-convierte-en-la-nueva-miss-universe-puerto-rico/article_15f73766-19b1-11ed-a777-3b2878be592f.html
2022-08-11,Mr.Cash le dice adiós a TeleOnce,,Escenario,El Vocero,https://www.elvocero.com/escenario/television/mr-cash-le-dice-adi-s-a-teleonce/article_7d18d560-19d6-11ed-81c4-b32b34fe89ed.html
2022-08-11,Se acerca el estreno del programa de Burbu,Se transmitirá en las noches ,Escenario,El Vocero,https://www.elvocero.com/escenario/television/se-acerca-el-estreno-del-programa-de-burbu/article_349736e8-19d5-11ed-a634-a35095c341af.html
2022-08-12,Wanda Vázquez y Mark Rossini solicitan más tiempo para contestar a mordaza propuesta por juez federal,La defensa de Rossini indicó que esta solicitud fue discutida con el Ministerio Público y que los fiscales a cargo del caso no presentaron objeción alguna al reclamo,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/wanda-v-zquez-y-mark-rossini-solicitan-m-s-tiempo-para-contestar-a-mordaza-propuesta/article_fe748036-1a4f-11ed-a02c-576522db4a42.html
2022-08-12,Reportan una cabra robada en el pueblo de Maunabo,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/reportan-una-cabra-robada-en-el-pueblo-de-maunabo/article_92ab4d5a-1a48-11ed-ad53-2365e04c1fde.html
2022-08-12,Un hombre es acusado por un patrón de actos lascivos contra dos menores,Los hechos que se le imputan al acusado ocurrieron en los pueblos de Bayamón y Toa Alta.,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/un-hombre-es-acusado-por-un-patr-n-de-actos-lascivos-contra-dos-menores/article_bddb9934-1a3f-11ed-8610-1b23ad2caf3a.html
2022-08-12,Salud no ha decidido si seguirá las nuevas sugerencias de los CDC contra el covid-19 para la Isla,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/salud-no-ha-decidido-si-seguir-las-nuevas-sugerencias-de-los-cdc-contra-el-covid/article_d8ca4048-1a61-11ed-ab2f-0334640daa25.html
2022-08-12,No da tregua la viruela del mono en la Isla,Confirman que hay tendencia al alza como ocurre en Estados Unidos,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/no-da-tregua-la-viruela-del-mono-en-la-isla/article_de3c8078-19de-11ed-90d7-f3b25f27ca8d.html
2022-08-12,Comercio federal vigilará el uso de los fondos que llegan a la Isla,Advierten que hay que entender la realidad de la Isla para que haya desarrollo económico ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/comercio-federal-vigilar-el-uso-de-los-fondos-que-llegan-a-la-isla/article_1b1196b6-19dd-11ed-88f0-f344e1c1fb9d.html
2022-08-11,La AAA anuncia interrupción de servicio por reparaciones en Barranquitas,"Las labores se realizarán mañana, viernes, desde las 6:00 a.m. y se proyecta un periodo de siete horas para la culminación y restablecimiento del servicio",Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-aaa-anuncia-interrupci-n-de-servicio-por-reparaciones-en-barranquitas/article_682d061c-19b8-11ed-826d-2f9df537f341.html
2022-08-12,San Germán espera paciente por el ‘tablazo’,"Los Atléticos prefieren no presionarse en su misión de robarse hoy un juego como visitante ante los Vaqueros en el coliseo Rubén Rodríguez, de Bayamón, en la continuación de la serie final ",Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/san-germ-n-espera-paciente-por-el-tablazo/article_105f980e-19d7-11ed-a16f-8b2950b55e60.html
2022-08-12,Sin respuestas a la debacle las hexacampeonas Criollas de Caguas, No le encuentran explicación al marasmo que las coloca esta noche al borde de ver caer su dinastía de seis años a manos de las Pinkin de Corozal ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/sin-respuestas-a-la-debacle-las-hexacampeonas-criollas-de-caguas/article_d76c2b36-19d4-11ed-a3a8-4f92a2b87b15.html
